id,id_ess,scenario,date,value
95,7,1,2050-07-01 00:00:00,2.846928239545689
96,7,2,2025-07-01 00:00:00,0.7994321115126484
97,7,2,2030-07-01 00:00:00,2.7994321115126484
98,7,2,2035-07-01 00:00:00,6.048012390294269
99,7,2,2040-07-01 00:00:00,9.904749612803304
100,7,2,2050-07-01 00:00:00,18.14532782653588
101,7,3,2025-07-01 00:00:00,0.7968508002065049
102,7,3,2030-07-01 00:00:00,3.5970573051109964
103,7,3,2035-07-01 00:00:00,7.800464636035106
104,7,3,2040-07-01 00:00:00,12.41275167785235
105,7,3,2050-07-01 00:00:00,20.811048012390295
106,8,1,2025-07-01 00:00:00,0.13990707279297884
107,8,1,2030-07-01 00:00:00,0.22147651006711408
108,8,1,2035-07-01 00:00:00,0.33970056788848735
109,8,1,2040-07-01 00:00:00,0.5069695405265875
110,8,1,2050-07-01 00:00:00,0.9674754775425917
111,8,2,2025-07-01 00:00:00,0.27181208053691275
112,8,2,2030-07-01 00:00:00,0.9514713474445018
113,8,2,2035-07-01 00:00:00,2.0554981930820855
114,8,2,2040-07-01 00:00:00,3.3662880743417656
115,8,2,2050-07-01 00:00:00,6.1672689726381
116,8,3,2025-07-01 00:00:00,0.2707795560144553
117,8,3,2030-07-01 00:00:00,1.2225090345895715
118,8,3,2035-07-01 00:00:00,2.6512648425400105
119,8,3,2040-07-01 00:00:00,4.218637067630356
120,8,3,2050-07-01 00:00:00,7.0730511099638615
