id,gen_id,scenario,date,value
327,2,3,2031-07-01 00:00:00,4
328,14,3,2027-07-01 00:00:00,6
329,14,3,2028-07-01 00:00:00,4
330,14,3,2029-07-01 00:00:00,3
331,12,3,2027-07-01 00:00:00,0
332,1,3,2024-07-01 00:00:00,13
333,5,3,2028-07-01 00:00:00,5
334,5,3,2029-07-01 00:00:00,0
335,25,3,2032-07-01 00:00:00,4
336,1,3,2026-07-01 00:00:00,10
337,14,3,2031-07-01 00:00:00,0
338,1,3,2032-07-01 00:00:00,4
339,19,3,2031-07-01 00:00:00,12
340,14,3,2024-07-01 00:00:00,9
341,14,3,2025-07-01 00:00:00,7
342,28,3,2032-07-01 00:00:00,13
343,1,3,2028-07-01 00:00:00,10
344,1,3,2029-07-01 00:00:00,7
345,17,3,2029-07-01 00:00:00,5
346,1,3,2027-07-01 00:00:00,12
347,6,3,2027-07-01 00:00:00,0
348,11,3,2025-07-01 00:00:00,2
349,11,3,2026-07-01 00:00:00,0
350,26,3,2029-07-01 00:00:00,5
351,2,3,2024-07-01 00:00:00,6
352,46,3,2029-07-01 00:00:00,0
353,2,3,2031-07-01 00:00:00,4
354,2,3,2032-07-01 00:00:00,2
355,14,3,2027-07-01 00:00:00,6
356,14,3,2028-07-01 00:00:00,4
357,14,3,2029-07-01 00:00:00,3
358,12,3,2027-07-01 00:00:00,0
359,1,3,2024-07-01 00:00:00,13
360,5,3,2028-07-01 00:00:00,5
361,5,3,2029-07-01 00:00:00,0
362,25,3,2032-07-01 00:00:00,4
363,1,3,2026-07-01 00:00:00,10
364,14,3,2031-07-01 00:00:00,0
365,1,3,2032-07-01 00:00:00,4
366,19,3,2031-07-01 00:00:00,12
367,14,3,2024-07-01 00:00:00,9
368,14,3,2025-07-01 00:00:00,7
369,28,3,2032-07-01 00:00:00,13
370,1,3,2028-07-01 00:00:00,10
371,1,3,2029-07-01 00:00:00,7
372,17,3,2029-07-01 00:00:00,5
373,1,3,2027-07-01 00:00:00,12
374,6,3,2027-07-01 00:00:00,0
375,11,3,2025-07-01 00:00:00,2
376,11,3,2026-07-01 00:00:00,0
377,26,3,2029-07-01 00:00:00,5
378,2,3,2024-07-01 00:00:00,6
379,46,3,2029-07-01 00:00:00,0
380,2,3,2031-07-01 00:00:00,4
381,2,3,2032-07-01 00:00:00,2
382,14,3,2027-07-01 00:00:00,6
383,14,3,2028-07-01 00:00:00,4
384,14,3,2029-07-01 00:00:00,3
385,12,3,2027-07-01 00:00:00,0
386,1,3,2024-07-01 00:00:00,13
387,5,3,2028-07-01 00:00:00,5
388,5,3,2029-07-01 00:00:00,0
389,1,3,2026-07-01 00:00:00,10
390,14,3,2031-07-01 00:00:00,0
391,19,3,2031-07-01 00:00:00,12
392,14,3,2024-07-01 00:00:00,9
393,14,3,2025-07-01 00:00:00,7
394,1,3,2028-07-01 00:00:00,10
395,1,3,2029-07-01 00:00:00,7
396,17,3,2029-07-01 00:00:00,5
397,1,3,2027-07-01 00:00:00,12
398,6,3,2027-07-01 00:00:00,0
399,11,3,2025-07-01 00:00:00,2
400,11,3,2026-07-01 00:00:00,0
401,26,3,2029-07-01 00:00:00,5
402,2,3,2024-07-01 00:00:00,6
403,46,3,2029-07-01 00:00:00,0
404,2,3,2031-07-01 00:00:00,4
405,14,3,2027-07-01 00:00:00,6
406,14,3,2028-07-01 00:00:00,4
407,14,3,2029-07-01 00:00:00,3
408,12,3,2027-07-01 00:00:00,0
409,1,3,2024-07-01 00:00:00,13
410,5,3,2028-07-01 00:00:00,5
411,5,3,2029-07-01 00:00:00,0
412,25,2,2032-07-01 00:00:00,4
413,1,2,2026-07-01 00:00:00,10
414,1,2,2029-07-01 00:00:00,12
415,1,2,2032-07-01 00:00:00,8
416,19,2,2031-07-01 00:00:00,12
417,14,2,2027-07-01 00:00:00,7
418,28,2,2032-07-01 00:00:00,13
419,17,2,2029-07-01 00:00:00,5
420,23,2,2024-07-01 00:00:00,10
421,23,2,2029-07-01 00:00:00,11
422,11,2,2029-07-01 00:00:00,0
423,26,2,2029-07-01 00:00:00,5
424,2,2,2024-07-01 00:00:00,6
425,46,2,2029-07-01 00:00:00,0
426,14,2,2029-07-01 00:00:00,6
427,1,2,2024-07-01 00:00:00,13
428,25,2,2032-07-01 00:00:00,4
429,1,2,2026-07-01 00:00:00,10
430,1,2,2029-07-01 00:00:00,12
431,1,2,2032-07-01 00:00:00,8
432,19,2,2031-07-01 00:00:00,12
433,14,2,2027-07-01 00:00:00,7
434,28,2,2032-07-01 00:00:00,13
435,17,2,2029-07-01 00:00:00,5
436,23,2,2024-07-01 00:00:00,10
437,23,2,2029-07-01 00:00:00,11
438,11,2,2029-07-01 00:00:00,0
439,26,2,2029-07-01 00:00:00,5
440,2,2,2024-07-01 00:00:00,6
441,46,2,2029-07-01 00:00:00,0
442,14,2,2029-07-01 00:00:00,6
443,1,2,2024-07-01 00:00:00,13
444,25,2,2032-07-01 00:00:00,4
445,1,2,2026-07-01 00:00:00,10
446,1,2,2029-07-01 00:00:00,12
447,1,2,2032-07-01 00:00:00,8
448,19,2,2031-07-01 00:00:00,12
449,14,2,2027-07-01 00:00:00,7
450,28,2,2032-07-01 00:00:00,13
451,17,2,2029-07-01 00:00:00,5
452,23,2,2024-07-01 00:00:00,10
453,23,2,2029-07-01 00:00:00,11
454,11,2,2029-07-01 00:00:00,0
455,26,2,2029-07-01 00:00:00,5
456,2,2,2024-07-01 00:00:00,6
457,46,2,2029-07-01 00:00:00,0
458,14,2,2029-07-01 00:00:00,6
459,1,2,2024-07-01 00:00:00,13
460,1,2,2026-07-01 00:00:00,10
461,1,2,2029-07-01 00:00:00,12
462,19,2,2031-07-01 00:00:00,12
463,14,2,2027-07-01 00:00:00,7
464,17,2,2029-07-01 00:00:00,5
465,23,2,2024-07-01 00:00:00,10
466,23,2,2029-07-01 00:00:00,11
467,11,2,2029-07-01 00:00:00,0
468,26,2,2029-07-01 00:00:00,5
469,2,2,2024-07-01 00:00:00,6
470,46,2,2029-07-01 00:00:00,0
471,14,2,2029-07-01 00:00:00,6
472,1,2,2024-07-01 00:00:00,13
473,1,3,2026-07-01 00:00:00,10
474,14,3,2031-07-01 00:00:00,0
475,19,3,2031-07-01 00:00:00,12
476,14,3,2024-07-01 00:00:00,9
477,14,3,2025-07-01 00:00:00,7
478,1,3,2028-07-01 00:00:00,10
479,1,3,2029-07-01 00:00:00,7
480,17,3,2029-07-01 00:00:00,5
481,1,3,2027-07-01 00:00:00,12
482,6,3,2027-07-01 00:00:00,0
483,11,3,2025-07-01 00:00:00,2
484,11,3,2026-07-01 00:00:00,0
485,26,3,2029-07-01 00:00:00,5
486,2,3,2024-07-01 00:00:00,6
487,46,3,2029-07-01 00:00:00,0
488,2,3,2031-07-01 00:00:00,4
489,14,3,2027-07-01 00:00:00,6
490,14,3,2028-07-01 00:00:00,4
491,14,3,2029-07-01 00:00:00,3
492,12,3,2027-07-01 00:00:00,0
493,1,3,2024-07-01 00:00:00,13
494,5,3,2028-07-01 00:00:00,5
495,5,3,2029-07-01 00:00:00,0
496,25,3,2032-07-01 00:00:00,4
497,1,3,2026-07-01 00:00:00,10
498,14,3,2031-07-01 00:00:00,0
499,1,3,2032-07-01 00:00:00,4
500,19,3,2031-07-01 00:00:00,12
501,14,3,2024-07-01 00:00:00,9
502,14,3,2025-07-01 00:00:00,7
503,28,3,2032-07-01 00:00:00,13
504,1,3,2028-07-01 00:00:00,10
505,1,3,2029-07-01 00:00:00,7
506,17,3,2029-07-01 00:00:00,5
507,1,3,2027-07-01 00:00:00,12
508,6,3,2027-07-01 00:00:00,0
509,11,3,2025-07-01 00:00:00,2
510,11,3,2026-07-01 00:00:00,0
511,26,3,2029-07-01 00:00:00,5
512,2,3,2024-07-01 00:00:00,6
513,46,3,2029-07-01 00:00:00,0
514,2,3,2031-07-01 00:00:00,4
515,2,3,2032-07-01 00:00:00,2
516,14,3,2027-07-01 00:00:00,6
517,14,3,2028-07-01 00:00:00,4
518,14,3,2029-07-01 00:00:00,3
519,12,3,2027-07-01 00:00:00,0
520,1,3,2024-07-01 00:00:00,13
521,5,3,2028-07-01 00:00:00,5
522,5,3,2029-07-01 00:00:00,0
523,25,3,2032-07-01 00:00:00,4
524,1,3,2026-07-01 00:00:00,10
525,14,3,2031-07-01 00:00:00,0
526,1,3,2032-07-01 00:00:00,4
527,19,3,2031-07-01 00:00:00,12
528,14,3,2024-07-01 00:00:00,9
529,14,3,2025-07-01 00:00:00,7
530,28,3,2032-07-01 00:00:00,13
531,1,3,2028-07-01 00:00:00,10
532,1,3,2029-07-01 00:00:00,7
533,17,3,2029-07-01 00:00:00,5
534,1,3,2027-07-01 00:00:00,12
535,6,3,2027-07-01 00:00:00,0
536,11,3,2025-07-01 00:00:00,2
537,11,3,2026-07-01 00:00:00,0
538,26,3,2029-07-01 00:00:00,5
539,2,3,2024-07-01 00:00:00,6
540,46,3,2029-07-01 00:00:00,0
541,2,3,2031-07-01 00:00:00,4
542,2,3,2032-07-01 00:00:00,2
543,14,3,2027-07-01 00:00:00,6
544,14,3,2028-07-01 00:00:00,4
545,14,3,2029-07-01 00:00:00,3
546,12,3,2027-07-01 00:00:00,0
547,1,3,2024-07-01 00:00:00,13
548,5,3,2028-07-01 00:00:00,5
549,5,3,2029-07-01 00:00:00,0
550,1,3,2026-07-01 00:00:00,10
551,14,3,2031-07-01 00:00:00,0
552,19,3,2031-07-01 00:00:00,12
553,14,3,2024-07-01 00:00:00,9
554,14,3,2025-07-01 00:00:00,7
555,1,3,2028-07-01 00:00:00,10
556,1,3,2029-07-01 00:00:00,7
557,17,3,2029-07-01 00:00:00,5
558,1,3,2027-07-01 00:00:00,12
559,6,3,2027-07-01 00:00:00,0
560,11,3,2025-07-01 00:00:00,2
561,11,3,2026-07-01 00:00:00,0
562,26,3,2029-07-01 00:00:00,5
563,2,3,2024-07-01 00:00:00,6
564,46,3,2029-07-01 00:00:00,0
565,2,3,2031-07-01 00:00:00,4
566,14,3,2027-07-01 00:00:00,6
567,14,3,2028-07-01 00:00:00,4
568,14,3,2029-07-01 00:00:00,3
569,12,3,2027-07-01 00:00:00,0
570,1,3,2024-07-01 00:00:00,13
571,5,3,2028-07-01 00:00:00,5
572,5,3,2029-07-01 00:00:00,0
573,1,4,2025-07-01 00:00:00,12
574,1,4,2028-07-01 00:00:00,3
575,14,4,2029-07-01 00:00:00,0
576,1,4,2026-07-01 00:00:00,7
577,19,4,2031-07-01 00:00:00,6
578,14,4,2024-07-01 00:00:00,7
579,19,4,2024-07-01 00:00:00,6
580,1,4,2027-07-01 00:00:00,4
581,17,4,2024-07-01 00:00:00,5
582,54,4,2024-07-01 00:00:00,0
583,1,4,2029-07-01 00:00:00,0
584,6,4,2024-07-01 00:00:00,0
585,11,4,2024-07-01 00:00:00,0
586,26,4,2029-07-01 00:00:00,5
587,2,4,2024-07-01 00:00:00,6
588,46,4,2024-07-01 00:00:00,0
589,52,4,2027-07-01 00:00:00,6
590,2,4,2025-07-01 00:00:00,4
591,2,4,2026-07-01 00:00:00,2
592,14,4,2025-07-01 00:00:00,6
593,14,4,2026-07-01 00:00:00,4
594,14,4,2027-07-01 00:00:00,3
595,12,4,2024-07-01 00:00:00,0
596,8,4,2029-07-01 00:00:00,0
597,1,4,2024-07-01 00:00:00,13
598,5,4,2026-07-01 00:00:00,4
599,5,4,2027-07-01 00:00:00,0
600,25,4,2032-07-01 00:00:00,4
601,1,4,2025-07-01 00:00:00,12
602,1,4,2028-07-01 00:00:00,3
603,14,4,2029-07-01 00:00:00,0
604,1,4,2026-07-01 00:00:00,7
605,19,4,2031-07-01 00:00:00,6
606,14,4,2024-07-01 00:00:00,7
607,28,4,2032-07-01 00:00:00,13
608,19,4,2024-07-01 00:00:00,6
609,1,4,2027-07-01 00:00:00,4
610,17,4,2024-07-01 00:00:00,5
611,54,4,2024-07-01 00:00:00,0
612,1,4,2029-07-01 00:00:00,0
613,6,4,2024-07-01 00:00:00,0
614,11,4,2024-07-01 00:00:00,0
615,26,4,2029-07-01 00:00:00,5
616,2,4,2024-07-01 00:00:00,6
617,46,4,2024-07-01 00:00:00,0
618,52,4,2027-07-01 00:00:00,6
619,2,4,2025-07-01 00:00:00,4
620,2,4,2026-07-01 00:00:00,2
621,14,4,2025-07-01 00:00:00,6
622,14,4,2026-07-01 00:00:00,4
623,14,4,2027-07-01 00:00:00,3
624,12,4,2024-07-01 00:00:00,0
625,8,4,2029-07-01 00:00:00,0
626,1,4,2024-07-01 00:00:00,13
627,5,4,2026-07-01 00:00:00,4
628,5,4,2027-07-01 00:00:00,0
629,25,4,2032-07-01 00:00:00,4
630,1,4,2025-07-01 00:00:00,12
631,1,4,2028-07-01 00:00:00,3
632,14,4,2029-07-01 00:00:00,0
633,1,4,2026-07-01 00:00:00,7
634,19,4,2031-07-01 00:00:00,6
635,14,4,2024-07-01 00:00:00,7
636,28,4,2032-07-01 00:00:00,13
637,19,4,2024-07-01 00:00:00,6
638,1,4,2027-07-01 00:00:00,4
639,17,4,2024-07-01 00:00:00,5
640,54,4,2024-07-01 00:00:00,0
641,1,4,2029-07-01 00:00:00,0
642,6,4,2024-07-01 00:00:00,0
643,11,4,2024-07-01 00:00:00,0
644,26,4,2029-07-01 00:00:00,5
645,2,4,2024-07-01 00:00:00,6
646,46,4,2024-07-01 00:00:00,0
647,52,4,2027-07-01 00:00:00,6
648,2,4,2025-07-01 00:00:00,4
649,2,4,2026-07-01 00:00:00,2
650,14,4,2025-07-01 00:00:00,6
651,14,4,2026-07-01 00:00:00,4
652,14,4,2027-07-01 00:00:00,3
653,12,4,2024-07-01 00:00:00,0
654,8,4,2029-07-01 00:00:00,0
655,1,4,2024-07-01 00:00:00,13
656,5,4,2026-07-01 00:00:00,4
657,5,4,2027-07-01 00:00:00,0
658,25,4,2032-07-01 00:00:00,4
659,1,4,2025-07-01 00:00:00,12
660,1,4,2028-07-01 00:00:00,3
661,14,4,2029-07-01 00:00:00,0
662,1,4,2026-07-01 00:00:00,7
663,19,4,2031-07-01 00:00:00,6
664,14,4,2024-07-01 00:00:00,7
665,28,4,2032-07-01 00:00:00,13
