id,ess_id,scenario,date,value
267,4,1,2047-07-01 00:00:00,626.00840204
268,4,1,2048-07-01 00:00:00,626.0131534
269,4,1,2049-07-01 00:00:00,2239.93562776
270,4,1,2050-07-01 00:00:00,2239.93562776
271,4,2,2024-07-01 00:00:00,0
272,4,2,2025-07-01 00:00:00,0
273,4,2,2026-07-01 00:00:00,0
274,4,2,2027-07-01 00:00:00,0.00005456
275,4,2,2028-07-01 00:00:00,0.00007048
276,4,2,2029-07-01 00:00:00,0.00024856
277,4,2,2030-07-01 00:00:00,0.00024856
278,4,2,2031-07-01 00:00:00,0.00026704
279,4,2,2032-07-01 00:00:00,0.00027784
280,4,2,2033-07-01 00:00:00,0.00028784
281,4,2,2034-07-01 00:00:00,0.0006396
282,4,2,2035-07-01 00:00:00,0.0006396
283,4,2,2036-07-01 00:00:00,0.0006396
284,4,2,2037-07-01 00:00:00,0.00068184
285,4,2,2038-07-01 00:00:00,0.00069544
286,4,2,2039-07-01 00:00:00,0.00071544
287,4,2,2040-07-01 00:00:00,0.00073144
288,4,2,2041-07-01 00:00:00,0.00077088
289,4,2,2042-07-01 00:00:00,0.00082352
290,4,2,2043-07-01 00:00:00,0.00087024
291,4,2,2044-07-01 00:00:00,0.0009524
292,4,2,2045-07-01 00:00:00,0.00109744
293,4,2,2046-07-01 00:00:00,0.00109744
294,4,2,2047-07-01 00:00:00,0.00104288
295,4,2,2048-07-01 00:00:00,1871.1690432
296,4,2,2049-07-01 00:00:00,1871.1688652
297,4,2,2050-07-01 00:00:00,1871.1688652
298,4,3,2024-07-01 00:00:00,0
299,4,3,2025-07-01 00:00:00,0
300,4,3,2026-07-01 00:00:00,0
301,4,3,2027-07-01 00:00:00,0.00045232
302,4,3,2028-07-01 00:00:00,133.40763656
303,4,3,2029-07-01 00:00:00,2771.85127224
304,4,3,2030-07-01 00:00:00,8831.1890856
305,4,3,2031-07-01 00:00:00,8831.18909448
306,4,3,2032-07-01 00:00:00,8831.18909448
307,4,3,2033-07-01 00:00:00,8831.18909448
