id,electrolyser_id,scenario,date,value
110,2,2,2029-07-01 00:00:00,1474564.7
111,2,2,2030-07-01 00:00:00,1324862.7
112,2,2,2031-07-01 00:00:00,1191200.2
113,2,2,2032-07-01 00:00:00,1070369.2999999998
114,2,2,2033-07-01 00:00:00,962369.9999999999
115,2,2,2034-07-01 00:00:00,865063.7
116,2,2,2035-07-01 00:00:00,777381.1
117,2,2,2036-07-01 00:00:00,698252.8999999999
118,2,2,2037-07-01 00:00:00,627679.1
119,2,2,2038-07-01 00:00:00,564590.3999999999
120,2,2,2039-07-01 00:00:00,506848.19999999995
121,2,2,2040-07-01 00:00:00,455521.8
122,2,2,2041-07-01 00:00:00,434135.8
123,2,2,2042-07-01 00:00:00,417027
124,2,2,2043-07-01 00:00:00,398848.89999999997
125,2,2,2044-07-01 00:00:00,382809.39999999997
126,2,2,2045-07-01 00:00:00,368908.49999999994
127,2,2,2046-07-01 00:00:00,357146.19999999995
128,2,2,2047-07-01 00:00:00,345383.89999999997
129,2,2,2048-07-01 00:00:00,334690.9
130,2,2,2049-07-01 00:00:00,317582.1
131,2,3,2024-07-01 00:00:00,2513924.3
132,2,3,2025-07-01 00:00:00,2199550.1
133,2,3,2026-07-01 00:00:00,1923670.7
134,2,3,2027-07-01 00:00:00,1683078.2
135,2,3,2028-07-01 00:00:00,1472426.0999999999
136,2,3,2029-07-01 00:00:00,1288506.5
137,2,3,2030-07-01 00:00:00,1127042.2
138,2,3,2031-07-01 00:00:00,985894.6
139,2,3,2032-07-01 00:00:00,862925.1
140,2,3,2033-07-01 00:00:00,754925.7999999999
141,2,3,2034-07-01 00:00:00,660827.3999999999
142,2,3,2035-07-01 00:00:00,577421.9999999999
143,2,3,2036-07-01 00:00:00,505778.89999999997
144,2,3,2037-07-01 00:00:00,442690.19999999995
145,2,3,2038-07-01 00:00:00,387086.6
146,2,3,2039-07-01 00:00:00,337898.8
147,2,3,2040-07-01 00:00:00,296196.1
148,2,3,2041-07-01 00:00:00,272671.5
149,2,3,2042-07-01 00:00:00,253424.09999999998
150,2,3,2043-07-01 00:00:00,239523.19999999998
151,2,3,2044-07-01 00:00:00,226691.6
152,2,3,2045-07-01 00:00:00,215998.59999999998
153,2,3,2046-07-01 00:00:00,207444.19999999998
154,2,3,2047-07-01 00:00:00,196751.19999999998
155,2,3,2048-07-01 00:00:00,188196.8
156,2,3,2049-07-01 00:00:00,179642.4
157,3,1,2024-07-01 00:00:00,2513924.3
158,3,1,2025-07-01 00:00:00,2273331.8
159,3,1,2026-07-01 00:00:00,2056263.9
160,3,1,2027-07-01 00:00:00,1859512.6999999997
161,3,1,2028-07-01 00:00:00,1682008.9
162,3,1,2029-07-01 00:00:00,1521613.9
163,3,1,2030-07-01 00:00:00,1376189.0999999999
164,3,1,2031-07-01 00:00:00,1244665.2
165,3,1,2032-07-01 00:00:00,1124903.5999999999
166,3,1,2033-07-01 00:00:00,1017973.6
167,3,1,2034-07-01 00:00:00,920667.2999999999
168,3,1,2035-07-01 00:00:00,831915.4
169,3,1,2036-07-01 00:00:00,752787.2
170,3,1,2037-07-01 00:00:00,681144.1
171,3,1,2038-07-01 00:00:00,615916.7999999999
172,3,1,2039-07-01 00:00:00,557105.2999999999
173,3,1,2040-07-01 00:00:00,503640.3
174,3,1,2041-07-01 00:00:00,491878
175,3,1,2042-07-01 00:00:00,480115.69999999995
176,3,1,2043-07-01 00:00:00,452313.89999999997
177,3,1,2044-07-01 00:00:00,438412.99999999994
178,3,1,2045-07-01 00:00:00,425581.39999999997
179,3,1,2046-07-01 00:00:00,405264.69999999995
180,3,1,2047-07-01 00:00:00,383878.69999999995
181,3,1,2048-07-01 00:00:00,367839.19999999995
182,3,1,2049-07-01 00:00:00,350730.39999999997
183,3,2,2024-07-01 00:00:00,2513924.3
184,3,2,2025-07-01 00:00:00,2259430.9
185,3,2,2026-07-01 00:00:00,2030600.6999999997
186,3,2,2027-07-01 00:00:00,1825295.0999999999
187,3,2,2028-07-01 00:00:00,1640306.1999999997
188,3,2,2029-07-01 00:00:00,1474564.7
189,3,2,2030-07-01 00:00:00,1324862.7
190,3,2,2031-07-01 00:00:00,1191200.2
191,3,2,2032-07-01 00:00:00,1070369.2999999998
192,3,2,2033-07-01 00:00:00,962369.9999999999
193,3,2,2034-07-01 00:00:00,865063.7
194,3,2,2035-07-01 00:00:00,777381.1
195,3,2,2036-07-01 00:00:00,698252.8999999999
196,3,2,2037-07-01 00:00:00,627679.1
197,3,2,2038-07-01 00:00:00,564590.3999999999
198,3,2,2039-07-01 00:00:00,506848.19999999995
199,3,2,2040-07-01 00:00:00,455521.8
200,3,2,2041-07-01 00:00:00,434135.8
201,3,2,2042-07-01 00:00:00,417027
202,3,2,2043-07-01 00:00:00,398848.89999999997
203,3,2,2044-07-01 00:00:00,382809.39999999997
204,3,2,2045-07-01 00:00:00,368908.49999999994
205,3,2,2046-07-01 00:00:00,357146.19999999995
206,3,2,2047-07-01 00:00:00,345383.89999999997
207,3,2,2048-07-01 00:00:00,334690.9
208,3,2,2049-07-01 00:00:00,317582.1
209,3,3,2024-07-01 00:00:00,2513924.3
210,3,3,2025-07-01 00:00:00,2199550.1
211,3,3,2026-07-01 00:00:00,1923670.7
212,3,3,2027-07-01 00:00:00,1683078.2
213,3,3,2028-07-01 00:00:00,1472426.0999999999
214,3,3,2029-07-01 00:00:00,1288506.5
215,3,3,2030-07-01 00:00:00,1127042.2
216,3,3,2031-07-01 00:00:00,985894.6
217,3,3,2032-07-01 00:00:00,862925.1
218,3,3,2033-07-01 00:00:00,754925.7999999999
219,3,3,2034-07-01 00:00:00,660827.3999999999
220,3,3,2035-07-01 00:00:00,577421.9999999999
221,3,3,2036-07-01 00:00:00,505778.89999999997
222,3,3,2037-07-01 00:00:00,442690.19999999995
223,3,3,2038-07-01 00:00:00,387086.6
224,3,3,2039-07-01 00:00:00,337898.8
225,3,3,2040-07-01 00:00:00,296196.1
226,3,3,2041-07-01 00:00:00,272671.5
227,3,3,2042-07-01 00:00:00,253424.09999999998
228,3,3,2043-07-01 00:00:00,239523.19999999998
229,3,3,2044-07-01 00:00:00,226691.6
230,3,3,2045-07-01 00:00:00,215998.59999999998
231,3,3,2046-07-01 00:00:00,207444.19999999998
232,3,3,2047-07-01 00:00:00,196751.19999999998
233,3,3,2048-07-01 00:00:00,188196.8
234,3,3,2049-07-01 00:00:00,179642.4
235,4,1,2024-07-01 00:00:00,2513924.3
236,4,1,2025-07-01 00:00:00,2273331.8
237,4,1,2026-07-01 00:00:00,2056263.9
238,4,1,2027-07-01 00:00:00,1859512.6999999997
239,4,1,2028-07-01 00:00:00,1682008.9
240,4,1,2029-07-01 00:00:00,1521613.9
241,4,1,2030-07-01 00:00:00,1376189.0999999999
242,4,1,2031-07-01 00:00:00,1244665.2
243,4,1,2032-07-01 00:00:00,1124903.5999999999
244,4,1,2033-07-01 00:00:00,1017973.6
245,4,1,2034-07-01 00:00:00,920667.2999999999
246,4,1,2035-07-01 00:00:00,831915.4
247,4,1,2036-07-01 00:00:00,752787.2
248,4,1,2037-07-01 00:00:00,681144.1
249,4,1,2038-07-01 00:00:00,615916.7999999999
250,4,1,2039-07-01 00:00:00,557105.2999999999
251,4,1,2040-07-01 00:00:00,503640.3
252,4,1,2041-07-01 00:00:00,491878
253,4,1,2042-07-01 00:00:00,480115.69999999995
254,4,1,2043-07-01 00:00:00,452313.89999999997
255,4,1,2044-07-01 00:00:00,438412.99999999994
256,4,1,2045-07-01 00:00:00,425581.39999999997
257,4,1,2046-07-01 00:00:00,405264.69999999995
258,4,1,2047-07-01 00:00:00,383878.69999999995
259,4,1,2048-07-01 00:00:00,367839.19999999995
260,4,1,2049-07-01 00:00:00,350730.39999999997
261,4,2,2024-07-01 00:00:00,2513924.3
262,4,2,2025-07-01 00:00:00,2259430.9
263,4,2,2026-07-01 00:00:00,2030600.6999999997
264,4,2,2027-07-01 00:00:00,1825295.0999999999
265,4,2,2028-07-01 00:00:00,1640306.1999999997
266,4,2,2029-07-01 00:00:00,1474564.7
267,4,2,2030-07-01 00:00:00,1324862.7
268,4,2,2031-07-01 00:00:00,1191200.2
269,4,2,2032-07-01 00:00:00,1070369.2999999998
270,4,2,2033-07-01 00:00:00,962369.9999999999
271,4,2,2034-07-01 00:00:00,865063.7
272,4,2,2035-07-01 00:00:00,777381.1
273,4,2,2036-07-01 00:00:00,698252.8999999999
274,4,2,2037-07-01 00:00:00,627679.1
275,4,2,2038-07-01 00:00:00,564590.3999999999
276,4,2,2039-07-01 00:00:00,506848.19999999995
277,4,2,2040-07-01 00:00:00,455521.8
278,4,2,2041-07-01 00:00:00,434135.8
279,4,2,2042-07-01 00:00:00,417027
280,4,2,2043-07-01 00:00:00,398848.89999999997
281,4,2,2044-07-01 00:00:00,382809.39999999997
282,4,2,2045-07-01 00:00:00,368908.49999999994
283,4,2,2046-07-01 00:00:00,357146.19999999995
284,4,2,2047-07-01 00:00:00,345383.89999999997
285,4,2,2048-07-01 00:00:00,334690.9
286,4,2,2049-07-01 00:00:00,317582.1
287,4,3,2024-07-01 00:00:00,2513924.3
288,4,3,2025-07-01 00:00:00,2199550.1
289,4,3,2026-07-01 00:00:00,1923670.7
290,4,3,2027-07-01 00:00:00,1683078.2
291,4,3,2028-07-01 00:00:00,1472426.0999999999
292,4,3,2029-07-01 00:00:00,1288506.5
293,4,3,2030-07-01 00:00:00,1127042.2
294,4,3,2031-07-01 00:00:00,985894.6
295,4,3,2032-07-01 00:00:00,862925.1
296,4,3,2033-07-01 00:00:00,754925.7999999999
297,4,3,2034-07-01 00:00:00,660827.3999999999
298,4,3,2035-07-01 00:00:00,577421.9999999999
299,4,3,2036-07-01 00:00:00,505778.89999999997
300,4,3,2037-07-01 00:00:00,442690.19999999995
301,4,3,2038-07-01 00:00:00,387086.6
302,4,3,2039-07-01 00:00:00,337898.8
303,4,3,2040-07-01 00:00:00,296196.1
304,4,3,2041-07-01 00:00:00,272671.5
305,4,3,2042-07-01 00:00:00,253424.09999999998
306,4,3,2043-07-01 00:00:00,239523.19999999998
307,4,3,2044-07-01 00:00:00,226691.6
308,4,3,2045-07-01 00:00:00,215998.59999999998
309,4,3,2046-07-01 00:00:00,207444.19999999998
310,4,3,2047-07-01 00:00:00,196751.19999999998
311,4,3,2048-07-01 00:00:00,188196.8
312,4,3,2049-07-01 00:00:00,179642.4
313,5,1,2024-07-01 00:00:00,2513924.3
314,5,1,2025-07-01 00:00:00,2273331.8
315,5,1,2026-07-01 00:00:00,2056263.9
316,5,1,2027-07-01 00:00:00,1859512.6999999997
317,5,1,2028-07-01 00:00:00,1682008.9
318,5,1,2029-07-01 00:00:00,1521613.9
319,5,1,2030-07-01 00:00:00,1376189.0999999999
320,5,1,2031-07-01 00:00:00,1244665.2
321,5,1,2032-07-01 00:00:00,1124903.5999999999
322,5,1,2033-07-01 00:00:00,1017973.6
323,5,1,2034-07-01 00:00:00,920667.2999999999
324,5,1,2035-07-01 00:00:00,831915.4
325,5,1,2036-07-01 00:00:00,752787.2
326,5,1,2037-07-01 00:00:00,681144.1
327,5,1,2038-07-01 00:00:00,615916.7999999999
328,5,1,2039-07-01 00:00:00,557105.2999999999
329,5,1,2040-07-01 00:00:00,503640.3
330,5,1,2041-07-01 00:00:00,491878
331,5,1,2042-07-01 00:00:00,480115.69999999995
332,5,1,2043-07-01 00:00:00,452313.89999999997
333,5,1,2044-07-01 00:00:00,438412.99999999994
334,5,1,2045-07-01 00:00:00,425581.39999999997
335,5,1,2046-07-01 00:00:00,405264.69999999995
336,5,1,2047-07-01 00:00:00,383878.69999999995
337,5,1,2048-07-01 00:00:00,367839.19999999995
338,5,1,2049-07-01 00:00:00,350730.39999999997
339,5,2,2024-07-01 00:00:00,2513924.3
340,5,2,2025-07-01 00:00:00,2259430.9
341,5,2,2026-07-01 00:00:00,2030600.6999999997
342,5,2,2027-07-01 00:00:00,1825295.0999999999
343,5,2,2028-07-01 00:00:00,1640306.1999999997
344,5,2,2029-07-01 00:00:00,1474564.7
345,5,2,2030-07-01 00:00:00,1324862.7
346,5,2,2031-07-01 00:00:00,1191200.2
347,5,2,2032-07-01 00:00:00,1070369.2999999998
348,5,2,2033-07-01 00:00:00,962369.9999999999
349,5,2,2034-07-01 00:00:00,865063.7
350,5,2,2035-07-01 00:00:00,777381.1
351,5,2,2036-07-01 00:00:00,698252.8999999999
352,5,2,2037-07-01 00:00:00,627679.1
353,5,2,2038-07-01 00:00:00,564590.3999999999
354,5,2,2039-07-01 00:00:00,506848.19999999995
355,5,2,2040-07-01 00:00:00,455521.8
356,5,2,2041-07-01 00:00:00,434135.8
357,5,2,2042-07-01 00:00:00,417027
358,5,2,2043-07-01 00:00:00,398848.89999999997
359,5,2,2044-07-01 00:00:00,382809.39999999997
360,5,2,2045-07-01 00:00:00,368908.49999999994
361,5,2,2046-07-01 00:00:00,357146.19999999995
362,5,2,2047-07-01 00:00:00,345383.89999999997
363,5,2,2048-07-01 00:00:00,334690.9
364,5,2,2049-07-01 00:00:00,317582.1
365,5,3,2024-07-01 00:00:00,2513924.3
366,5,3,2025-07-01 00:00:00,2199550.1
367,5,3,2026-07-01 00:00:00,1923670.7
368,5,3,2027-07-01 00:00:00,1683078.2
369,5,3,2028-07-01 00:00:00,1472426.0999999999
370,5,3,2029-07-01 00:00:00,1288506.5
371,5,3,2030-07-01 00:00:00,1127042.2
372,5,3,2031-07-01 00:00:00,985894.6
373,5,3,2032-07-01 00:00:00,862925.1
374,5,3,2033-07-01 00:00:00,754925.7999999999
375,5,3,2034-07-01 00:00:00,660827.3999999999
376,5,3,2035-07-01 00:00:00,577421.9999999999
377,5,3,2036-07-01 00:00:00,505778.89999999997
378,5,3,2037-07-01 00:00:00,442690.19999999995
379,5,3,2038-07-01 00:00:00,387086.6
380,5,3,2039-07-01 00:00:00,337898.8
381,5,3,2040-07-01 00:00:00,296196.1
382,5,3,2041-07-01 00:00:00,272671.5
383,5,3,2042-07-01 00:00:00,253424.09999999998
384,5,3,2043-07-01 00:00:00,239523.19999999998
385,5,3,2044-07-01 00:00:00,226691.6
386,5,3,2045-07-01 00:00:00,215998.59999999998
387,5,3,2046-07-01 00:00:00,207444.19999999998
388,5,3,2047-07-01 00:00:00,196751.19999999998
389,5,3,2048-07-01 00:00:00,188196.8
390,5,3,2049-07-01 00:00:00,179642.4
391,6,1,2024-07-01 00:00:00,2513924.3
392,6,1,2025-07-01 00:00:00,2273331.8
393,6,1,2026-07-01 00:00:00,2056263.9
394,6,1,2027-07-01 00:00:00,1859512.6999999997
395,6,1,2028-07-01 00:00:00,1682008.9
396,6,1,2029-07-01 00:00:00,1521613.9
397,6,1,2030-07-01 00:00:00,1376189.0999999999
398,6,1,2031-07-01 00:00:00,1244665.2
399,6,1,2032-07-01 00:00:00,1124903.5999999999
400,6,1,2033-07-01 00:00:00,1017973.6
401,6,1,2034-07-01 00:00:00,920667.2999999999
402,6,1,2035-07-01 00:00:00,831915.4
403,6,1,2036-07-01 00:00:00,752787.2
404,6,1,2037-07-01 00:00:00,681144.1
405,6,1,2038-07-01 00:00:00,615916.7999999999
406,6,1,2039-07-01 00:00:00,557105.2999999999
407,6,1,2040-07-01 00:00:00,503640.3
408,6,1,2041-07-01 00:00:00,491878
409,6,1,2042-07-01 00:00:00,480115.69999999995
410,6,1,2043-07-01 00:00:00,452313.89999999997
411,6,1,2044-07-01 00:00:00,438412.99999999994
412,6,1,2045-07-01 00:00:00,425581.39999999997
413,6,1,2046-07-01 00:00:00,405264.69999999995
414,6,1,2047-07-01 00:00:00,383878.69999999995
415,6,1,2048-07-01 00:00:00,367839.19999999995
416,6,1,2049-07-01 00:00:00,350730.39999999997
417,6,2,2024-07-01 00:00:00,2513924.3
418,6,2,2025-07-01 00:00:00,2259430.9
419,6,2,2026-07-01 00:00:00,2030600.6999999997
420,6,2,2027-07-01 00:00:00,1825295.0999999999
421,6,2,2028-07-01 00:00:00,1640306.1999999997
422,6,2,2029-07-01 00:00:00,1474564.7
423,6,2,2030-07-01 00:00:00,1324862.7
424,6,2,2031-07-01 00:00:00,1191200.2
425,6,2,2032-07-01 00:00:00,1070369.2999999998
426,6,2,2033-07-01 00:00:00,962369.9999999999
427,6,2,2034-07-01 00:00:00,865063.7
428,6,2,2035-07-01 00:00:00,777381.1
429,6,2,2036-07-01 00:00:00,698252.8999999999
430,6,2,2037-07-01 00:00:00,627679.1
431,6,2,2038-07-01 00:00:00,564590.3999999999
432,6,2,2039-07-01 00:00:00,506848.19999999995
433,6,2,2040-07-01 00:00:00,455521.8
434,6,2,2041-07-01 00:00:00,434135.8
435,6,2,2042-07-01 00:00:00,417027
436,6,2,2043-07-01 00:00:00,398848.89999999997
437,6,2,2044-07-01 00:00:00,382809.39999999997
438,6,2,2045-07-01 00:00:00,368908.49999999994
439,6,2,2046-07-01 00:00:00,357146.19999999995
440,6,2,2047-07-01 00:00:00,345383.89999999997
441,6,2,2048-07-01 00:00:00,334690.9
442,6,2,2049-07-01 00:00:00,317582.1
443,6,3,2024-07-01 00:00:00,2513924.3
444,6,3,2025-07-01 00:00:00,2199550.1
445,6,3,2026-07-01 00:00:00,1923670.7
446,6,3,2027-07-01 00:00:00,1683078.2
447,6,3,2028-07-01 00:00:00,1472426.0999999999
448,6,3,2029-07-01 00:00:00,1288506.5
449,6,3,2030-07-01 00:00:00,1127042.2
450,6,3,2031-07-01 00:00:00,985894.6
451,6,3,2032-07-01 00:00:00,862925.1
452,6,3,2033-07-01 00:00:00,754925.7999999999
453,6,3,2034-07-01 00:00:00,660827.3999999999
454,6,3,2035-07-01 00:00:00,577421.9999999999
455,6,3,2036-07-01 00:00:00,505778.89999999997
456,6,3,2037-07-01 00:00:00,442690.19999999995
457,6,3,2038-07-01 00:00:00,387086.6
458,6,3,2039-07-01 00:00:00,337898.8
459,6,3,2040-07-01 00:00:00,296196.1
460,6,3,2041-07-01 00:00:00,272671.5
461,6,3,2042-07-01 00:00:00,253424.09999999998
462,6,3,2043-07-01 00:00:00,239523.19999999998
463,6,3,2044-07-01 00:00:00,226691.6
464,6,3,2045-07-01 00:00:00,215998.59999999998
465,6,3,2046-07-01 00:00:00,207444.19999999998
466,6,3,2047-07-01 00:00:00,196751.19999999998
467,6,3,2048-07-01 00:00:00,188196.8
468,6,3,2049-07-01 00:00:00,179642.4
469,7,1,2024-07-01 00:00:00,2513924.3
470,7,1,2025-07-01 00:00:00,2273331.8
471,7,1,2026-07-01 00:00:00,2056263.9
472,7,1,2027-07-01 00:00:00,1859512.6999999997
473,7,1,2028-07-01 00:00:00,1682008.9
474,7,1,2029-07-01 00:00:00,1521613.9
475,7,1,2030-07-01 00:00:00,1376189.0999999999
476,7,1,2031-07-01 00:00:00,1244665.2
477,7,1,2032-07-01 00:00:00,1124903.5999999999
478,7,1,2033-07-01 00:00:00,1017973.6
479,7,1,2034-07-01 00:00:00,920667.2999999999
480,7,1,2035-07-01 00:00:00,831915.4
481,7,1,2036-07-01 00:00:00,752787.2
482,7,1,2037-07-01 00:00:00,681144.1
483,7,1,2038-07-01 00:00:00,615916.7999999999
484,7,1,2039-07-01 00:00:00,557105.2999999999
485,7,1,2040-07-01 00:00:00,503640.3
486,7,1,2041-07-01 00:00:00,491878
487,7,1,2042-07-01 00:00:00,480115.69999999995
488,7,1,2043-07-01 00:00:00,452313.89999999997
489,7,1,2044-07-01 00:00:00,438412.99999999994
490,7,1,2045-07-01 00:00:00,425581.39999999997
491,7,1,2046-07-01 00:00:00,405264.69999999995
492,7,1,2047-07-01 00:00:00,383878.69999999995
493,7,1,2048-07-01 00:00:00,367839.19999999995
494,7,1,2049-07-01 00:00:00,350730.39999999997
495,7,2,2024-07-01 00:00:00,2513924.3
496,7,2,2025-07-01 00:00:00,2259430.9
497,7,2,2026-07-01 00:00:00,2030600.6999999997
498,7,2,2027-07-01 00:00:00,1825295.0999999999
499,7,2,2028-07-01 00:00:00,1640306.1999999997
500,7,2,2029-07-01 00:00:00,1474564.7
501,7,2,2030-07-01 00:00:00,1324862.7
502,7,2,2031-07-01 00:00:00,1191200.2
503,7,2,2032-07-01 00:00:00,1070369.2999999998
504,7,2,2033-07-01 00:00:00,962369.9999999999
505,7,2,2034-07-01 00:00:00,865063.7
506,7,2,2035-07-01 00:00:00,777381.1
507,7,2,2036-07-01 00:00:00,698252.8999999999
508,7,2,2037-07-01 00:00:00,627679.1
509,7,2,2038-07-01 00:00:00,564590.3999999999
510,7,2,2039-07-01 00:00:00,506848.19999999995
511,7,2,2040-07-01 00:00:00,455521.8
512,7,2,2041-07-01 00:00:00,434135.8
513,7,2,2042-07-01 00:00:00,417027
514,7,2,2043-07-01 00:00:00,398848.89999999997
515,7,2,2044-07-01 00:00:00,382809.39999999997
516,7,2,2045-07-01 00:00:00,368908.49999999994
517,7,2,2046-07-01 00:00:00,357146.19999999995
518,7,2,2047-07-01 00:00:00,345383.89999999997
519,7,2,2048-07-01 00:00:00,334690.9
520,7,2,2049-07-01 00:00:00,317582.1
521,7,3,2024-07-01 00:00:00,2513924.3
522,7,3,2025-07-01 00:00:00,2199550.1
523,7,3,2026-07-01 00:00:00,1923670.7
524,7,3,2027-07-01 00:00:00,1683078.2
525,7,3,2028-07-01 00:00:00,1472426.0999999999
526,7,3,2029-07-01 00:00:00,1288506.5
527,7,3,2030-07-01 00:00:00,1127042.2
528,7,3,2031-07-01 00:00:00,985894.6
529,7,3,2032-07-01 00:00:00,862925.1
530,7,3,2033-07-01 00:00:00,754925.7999999999
531,7,3,2034-07-01 00:00:00,660827.3999999999
532,7,3,2035-07-01 00:00:00,577421.9999999999
533,7,3,2036-07-01 00:00:00,505778.89999999997
534,7,3,2037-07-01 00:00:00,442690.19999999995
535,7,3,2038-07-01 00:00:00,387086.6
536,7,3,2039-07-01 00:00:00,337898.8
537,7,3,2040-07-01 00:00:00,296196.1
538,7,3,2041-07-01 00:00:00,272671.5
539,7,3,2042-07-01 00:00:00,253424.09999999998
540,7,3,2043-07-01 00:00:00,239523.19999999998
541,7,3,2044-07-01 00:00:00,226691.6
542,7,3,2045-07-01 00:00:00,215998.59999999998
543,7,3,2046-07-01 00:00:00,207444.19999999998
544,7,3,2047-07-01 00:00:00,196751.19999999998
545,7,3,2048-07-01 00:00:00,188196.8
546,7,3,2049-07-01 00:00:00,179642.4
547,8,1,2024-07-01 00:00:00,2513924.3
548,8,1,2025-07-01 00:00:00,2273331.8
549,8,1,2026-07-01 00:00:00,2056263.9
550,8,1,2027-07-01 00:00:00,1859512.6999999997
551,8,1,2028-07-01 00:00:00,1682008.9
552,8,1,2029-07-01 00:00:00,1521613.9
553,8,1,2030-07-01 00:00:00,1376189.0999999999
554,8,1,2031-07-01 00:00:00,1244665.2
555,8,1,2032-07-01 00:00:00,1124903.5999999999
556,8,1,2033-07-01 00:00:00,1017973.6
557,8,1,2034-07-01 00:00:00,920667.2999999999
558,8,1,2035-07-01 00:00:00,831915.4
559,8,1,2036-07-01 00:00:00,752787.2
560,8,1,2037-07-01 00:00:00,681144.1
561,8,1,2038-07-01 00:00:00,615916.7999999999
562,8,1,2039-07-01 00:00:00,557105.2999999999
563,8,1,2040-07-01 00:00:00,503640.3
564,8,1,2041-07-01 00:00:00,491878
565,8,1,2042-07-01 00:00:00,480115.69999999995
566,8,1,2043-07-01 00:00:00,452313.89999999997
567,8,1,2044-07-01 00:00:00,438412.99999999994
568,8,1,2045-07-01 00:00:00,425581.39999999997
569,8,1,2046-07-01 00:00:00,405264.69999999995
570,8,1,2047-07-01 00:00:00,383878.69999999995
571,8,1,2048-07-01 00:00:00,367839.19999999995
572,8,1,2049-07-01 00:00:00,350730.39999999997
573,8,2,2024-07-01 00:00:00,2513924.3
574,8,2,2025-07-01 00:00:00,2259430.9
575,8,2,2026-07-01 00:00:00,2030600.6999999997
576,8,2,2027-07-01 00:00:00,1825295.0999999999
577,8,2,2028-07-01 00:00:00,1640306.1999999997
578,8,2,2029-07-01 00:00:00,1474564.7
579,8,2,2030-07-01 00:00:00,1324862.7
580,8,2,2031-07-01 00:00:00,1191200.2
581,8,2,2032-07-01 00:00:00,1070369.2999999998
582,8,2,2033-07-01 00:00:00,962369.9999999999
583,8,2,2034-07-01 00:00:00,865063.7
584,8,2,2035-07-01 00:00:00,777381.1
585,8,2,2036-07-01 00:00:00,698252.8999999999
586,8,2,2037-07-01 00:00:00,627679.1
587,8,2,2038-07-01 00:00:00,564590.3999999999
588,8,2,2039-07-01 00:00:00,506848.19999999995
589,8,2,2040-07-01 00:00:00,455521.8
590,8,2,2041-07-01 00:00:00,434135.8
591,8,2,2042-07-01 00:00:00,417027
592,8,2,2043-07-01 00:00:00,398848.89999999997
593,8,2,2044-07-01 00:00:00,382809.39999999997
594,8,2,2045-07-01 00:00:00,368908.49999999994
595,8,2,2046-07-01 00:00:00,357146.19999999995
596,8,2,2047-07-01 00:00:00,345383.89999999997
597,8,2,2048-07-01 00:00:00,334690.9
598,8,2,2049-07-01 00:00:00,317582.1
599,8,3,2024-07-01 00:00:00,2513924.3
600,8,3,2025-07-01 00:00:00,2199550.1
601,8,3,2026-07-01 00:00:00,1923670.7
602,8,3,2027-07-01 00:00:00,1683078.2
603,8,3,2028-07-01 00:00:00,1472426.0999999999
604,8,3,2029-07-01 00:00:00,1288506.5
605,8,3,2030-07-01 00:00:00,1127042.2
606,8,3,2031-07-01 00:00:00,985894.6
607,8,3,2032-07-01 00:00:00,862925.1
608,8,3,2033-07-01 00:00:00,754925.7999999999
609,8,3,2034-07-01 00:00:00,660827.3999999999
610,8,3,2035-07-01 00:00:00,577421.9999999999
611,8,3,2036-07-01 00:00:00,505778.89999999997
612,8,3,2037-07-01 00:00:00,442690.19999999995
613,8,3,2038-07-01 00:00:00,387086.6
614,8,3,2039-07-01 00:00:00,337898.8
615,8,3,2040-07-01 00:00:00,296196.1
616,8,3,2041-07-01 00:00:00,272671.5
617,8,3,2042-07-01 00:00:00,253424.09999999998
618,8,3,2043-07-01 00:00:00,239523.19999999998
619,8,3,2044-07-01 00:00:00,226691.6
620,8,3,2045-07-01 00:00:00,215998.59999999998
621,8,3,2046-07-01 00:00:00,207444.19999999998
622,8,3,2047-07-01 00:00:00,196751.19999999998
623,8,3,2048-07-01 00:00:00,188196.8
624,8,3,2049-07-01 00:00:00,179642.4
625,9,1,2024-07-01 00:00:00,2513924.3
626,9,1,2025-07-01 00:00:00,2273331.8
627,9,1,2026-07-01 00:00:00,2056263.9
628,9,1,2027-07-01 00:00:00,1859512.6999999997
629,9,1,2028-07-01 00:00:00,1682008.9
630,9,1,2029-07-01 00:00:00,1521613.9
631,9,1,2030-07-01 00:00:00,1376189.0999999999
632,9,1,2031-07-01 00:00:00,1244665.2
633,9,1,2032-07-01 00:00:00,1124903.5999999999
634,9,1,2033-07-01 00:00:00,1017973.6
635,9,1,2034-07-01 00:00:00,920667.2999999999
636,9,1,2035-07-01 00:00:00,831915.4
637,9,1,2036-07-01 00:00:00,752787.2
638,9,1,2037-07-01 00:00:00,681144.1
639,9,1,2038-07-01 00:00:00,615916.7999999999
640,9,1,2039-07-01 00:00:00,557105.2999999999
641,9,1,2040-07-01 00:00:00,503640.3
642,9,1,2041-07-01 00:00:00,491878
643,9,1,2042-07-01 00:00:00,480115.69999999995
644,9,1,2043-07-01 00:00:00,452313.89999999997
645,9,1,2044-07-01 00:00:00,438412.99999999994
646,9,1,2045-07-01 00:00:00,425581.39999999997
647,9,1,2046-07-01 00:00:00,405264.69999999995
648,9,1,2047-07-01 00:00:00,383878.69999999995
649,9,1,2048-07-01 00:00:00,367839.19999999995
650,9,1,2049-07-01 00:00:00,350730.39999999997
651,9,2,2024-07-01 00:00:00,2513924.3
652,9,2,2025-07-01 00:00:00,2259430.9
